Sex,WeightClassKg,FirstName,LastName,Disambiguation,Country,BodyweightKg,Ris,Status,StatusReason,MuscleUp1Kg,MuscleUp2Kg,MuscleUp3Kg,BestMuscleUpKg,PullUp1Kg,PullUp2Kg,PullUp3Kg,BestPullUpKg,Dips1Kg,Dips2Kg,Dips3Kg,BestDipsKg,Squat1Kg,Squat2Kg,Squat3Kg,BestSquatKg
M,66,Rahel,Ballabani,,DE,57.65,,competed,,15,20x,20,20,57.5,62.5,65x,62.5,65,72.5,80x,72.5,115,125,145x,125
M,66,Janik,Kreiser,,DE,64.15,,competed,,15,17.5,20,20,50,52.5,55x,52.5,70,75,80,80,140,147.5,155x,147.5
M,66,Pavel,Mut,,DE,62.65,,competed,,30,35x,35x,30,65x,65,71.25x,65,80,87.5,92.5,92.5,120,130,135x,130
M,66,Hannes,Seela,,DE,66,,competed,,0x,0,5x,0,30,38.75,43.75x,38.75,57.5,67.5,75,75,140,150,155,155
M,73,Alessandro,Azzolino,,DE,71.4,,competed,,0,5,12.5,12.5,45,50,55,55,80,85,90,90,135,145,160,160
M,73,Aron,Balaton,,DE,71.1,,competed,,7.5,10,13.75x,10,47.5,52.5,55,55,67.5,75,80,80,147.5,160,172.5x,160
M,73,Jurij,Barach,,DE,71.85,,competed,,0,5,7.5,7.5,50,55,60,60,60,70,75,75,150x,150x,150,150
M,73,Tobias,Berger,,DE,71.65,,competed,,0,2.5x,3.75,3.75,32.5,41.25,47.5x,41.25,62.5,71.25,75x,71.25,155,170,180x,170
M,73,Anton,Dengler,,DE,72.05,,competed,,20,25,30x,25,55,62.5,67.5,67.5,112.5,120x,120x,112.5,170,180,187.5x,180
M,73,Bastian,Hanspach,,DE,71.05,,competed,,0,5,10,10,50,55,60x,55,50,57.5,62.5,62.5,137.5,145,150,150
M,73,Henrik,Matalewski,,DE,67.9,,competed,,15,17.5,20,20,60,65,71.25,71.25,90,100,110x,100,190,200,205x,200
M,73,Hung Quang,Nguyen,,DE,69.6,,competed,,2.5,7.5,10x,7.5,26.25,31.25,33.75,33.75,70,80,83.75x,80,120,127.5x,130,130
M,73,David,Schad,,DE,68.95,,competed,,0,5,10,10,40,45,50,50,80,85,90,90,120,125,130,130
M,73,Volker,Wintsche,,DE,71.95,,competed,,12.5,17.5,20,20,60,65x,65,65,55,62.5,70,70,160,165,172.5,172.5
M,80,Jan-Marvin,De Pooter,,DE,78.3,,competed,,5,10x,10x,5,55,57.5,60x,57.5,90,95x,95,95,140,145x,145,145
M,80,Johannes,Geys,,DE,78.5,,competed,,15,20,25x,20,67.5,72.5,77.5,77.5,95,105,112.5,112.5,120,130,137.5,137.5
M,80,Simon,Grüneberg,,DE,75.6,,competed,,30,35,36.25,36.25,85,90,93.75,93.75,105,110,115,115,160,165,170,170
M,80,Samuel,Guidi,,DE,78.75,,competed,,10,15,20x,15,55,62.5x,62.5x,55,95,102.5,110,110,130,140x,145x,130
M,80,Wael,Hallak,,DE,79.9,,competed,,15,20,25x,20,62.5,70,75x,70,105,115,120x,115,185,192.5x,192.5x,185
M,80,Nick,Hempel,,DE,79.3,,competed,,15,16.25,18.25x,16.25,60,65,67.5x,65,100,110,117.5,117.5,172.5,185,192.5,192.5
M,80,Felix,Herrmann,,DE,78.7,,competed,,15,17.5,18.75,18.75,57.5,62.5,66.25x,62.5,87.5,92.5,93.75,93.75,155,165,175,175
M,80,Nam,Hoang,,DE,77.75,,competed,,10,15,20,20,60,70,75x,70,90,100,110,110,160,170,185,185
M,80,Max,Lohberger,,DE,78.25,,competed,,0,5,10x,5,57.5,61.25,63.75x,61.25,90,97.5x,102.5,102.5,175,185,200,200
M,80,Colin,Schwerdtfeger,,DE,78.3,,competed,,0,5,10,10,45,52.5,55,55,80,85,90,90,25,180,190,190
M,80,Peeches,Seele,,DE,79.1,,competed,,5,10,15,15,55,65,70,70,105,115,120,120,170,180,190,190
M,80,Fabian,Vorberg,,DE,79.85,,competed,,10,17.5x,20x,10,67.5,72.5,73.75,73.75,90,97.5,105,105,175,187.5,197.5,197.5
M,87,Kaan,Akan,,DE,82.65,,competed,,7.5,12.5x,15,15,55,60,65,65,82.5,90,95,95,165x,175,180,180
M,87,Pit,Delgado,,DE,86.35,,competed,,0,5,7.5x,5,52.5,60,65,65,95,102.5,107.5x,102.5,165,177.5,182.5x,177.5
M,87,Michael,Hagemeister,,DE,85.85,,competed,,10,12.5x,12.5x,10,55x,55x,55,55,112.5,121.5,125x,121.5,185,200x,200x,185
M,87,Yaroslav,Havryliuk,,DE,84.4,,competed,,25,30,32.5x,30,85,90x,90x,85,110,115x,115,115,125,130,135,135
M,87,Michael,Luong,,DE,85.9,,competed,,10x,12.5,17.5,17.5,60,70,75x,70,80,90x,95,95,185,200,210x,200
M,87,Mick,Malms,,DE,81.35,,competed,,25x,25,30,30,75,82.5x,86.25,86.25,105,112.5,120x,112.5,175,185,190,190
M,87,Alex,Naperkowski,,DE,86.65,,competed,,20,25,27.5,27.5,60,70,75,75,117.5,130,135x,130,190,202.5,217.5,217.5
M,87,Raphael,Peetz,,DE,86.15,,competed,,0,1.25,5,5,52.5,60,61.25x,60,70,75,80x,75,150,157.5,162.5,162.5
M,87,Tim,Quärengässer,,DE,86.2,,competed,,20,26.25,27.5,27.5,75,85,90x,85,105,115,120,120,165,175,185,185
M,87,Florian,Rupprechter,,DE,85.45,,competed,,10,15,17.5,17.5,60,65,67.5,67.5,90,100,105x,100,175,185,187.5,187.5
M,87,Philipp,Schmitt,,DE,85.4,,competed,,10,15,17.5,17.5,57.5,62.5,65,65,97.5,102.5,107.5,107.5,202.5,215,227.5x,215
M,94,Gregory,Arakelian,,DE,90.2,,competed,,15,20,22.5x,20,65,70x,70x,65,107.5,115,120,120,207.5,212.5,217.5,217.5
M,94,Erik,Bardanischek,,DE,91.25,,competed,,5,7.5x,10x,5,50,55,60x,55,70,75,80,80,170,180,190,190
M,94,Robert,Girbulet,,DE,90.9,,competed,,5,12.5,17.5,17.5,45,52.5,56.25,56.25,70,85,90x,85,160x,165,175,175
M,94,Yassar,Kanakri,,DE,89.45,,competed,,12.5,20x,22.5x,12.5,70,75,80x,75,105,115,122.5x,115,200,207.5,217.5x,207.5
M,94,Christian,Maltz,,DE,89.35,,competed,,0,5,10,10,40,50,52.5,52.5,70,80,85,85,155,165,172.5x,165
M,94,Christian,Zöller,,DE,93.4,,competed,,12.5,17.5,21.25x,17.5,60,67.5,70x,67.5,95,107.5,115,115,200,207.5,215,215
M,94+,Stephan,Hafer,,DE,97.4,,competed,,0,2.5,5,5,50,57.5x,57.5,57.5,92.5,105,112.5x,105,180,192.5,200,200
M,94+,Moritz,Sievers,,DE,100.6,,competed,,10,15,17.5,17.5,60,67.5,72.5,72.5,105,120,131.25x,120,192.5,202.5,210,210
