Sex,WeightClassKg,FirstName,LastName,Disambiguation,Country,BodyweightKg,Ris,Status,StatusReason,MuscleUp1Kg,MuscleUp2Kg,MuscleUp3Kg,BestMuscleUpKg,PullUp1Kg,PullUp2Kg,PullUp3Kg,BestPullUpKg,Dips1Kg,Dips2Kg,Dips3Kg,BestDipsKg,Squat1Kg,Squat2Kg,Squat3Kg,BestSquatKg
M,66,Cyril,Brau,,FR,65.4,,competed,,,,,23.75,,,,65,,,,100,,,,192.5
M,66,Julien,Capdeville,,FR,65.2,,competed,,,,,26.25,,,,73.75,,,,131.25,,,,195
M,66,Florent,Geschlecht,,FR,66,,competed,,,,,30,,,,85,,,,110,,,,187.5
M,66,Corentin,Goulmy,,FR,66,,competed,,,,,25,,,,65,,,,90,,,,180
M,66,Ali,Kesik,,FR,65.7,,competed,,,,,10,,,,53.75,,,,85,,,,175
M,66,Mathieu,Lages,,FR,65.6,,competed,,,,,25,,,,80,,,,100,,,,172.5
M,66,Luck,Menn,,FR,65.9,,competed,,,,,20,,,,60,,,,105,,,,172.5
M,66,Remi,Ngouansvanh,,FR,65.7,,competed,,,,,25,,,,72.5,,,,95,,,,172.5
M,66,Alexis,Serre,,FR,63.3,,competed,,,,,27.5,,,,55,,,,105,,,,147.5
M,73,Andoni,Carrica,,FR,73,,competed,,,,,31.25,,,,82.5,,,,112.5,,,,217.5
M,73,Thavisay,Chanthaboun,,FR,71.1,,competed,,,,,25,,,,75,,,,117.5,,,,215
M,73,Lionel,Da Silva,,PT,72.4,,competed,,,,,32.5,,,,85,,,,120,,,,205
M,73,Yanis,Hadjarab,,FR,73,,competed,,,,,23.75,,,,77.5,,,,135,,,,200
M,73,Ali,Lessig,,FR,72.7,,competed,,,,,33.75,,,,86.25,,,,107.5,,,,210
M,73,François,Li,,FR,72.2,,competed,,,,,35,,,,87.5,,,,142.5,,,,200
M,73,Johan,Sanon,,FR,71.9,,competed,,,,,31.25,,,,87.5,,,,130,,,,200
M,80,Bakary,Ba,,FR,79.1,,competed,,,,,25,,,,82.5,,,,121.25,,,,220
M,80,Mathieu,Bourgeois,,FR,80,,competed,,,,,20,,,,70,,,,130,,,,180
