Sex,WeightClassKg,FirstName,LastName,Disambiguation,Country,BodyweightKg,Ris,Status,StatusReason,MuscleUp1Kg,MuscleUp2Kg,MuscleUp3Kg,BestMuscleUpKg,PullUp1Kg,PullUp2Kg,PullUp3Kg,BestPullUpKg,Dips1Kg,Dips2Kg,Dips3Kg,BestDipsKg,Squat1Kg,Squat2Kg,Squat3Kg,BestSquatKg
M,66,George,Clark,,GB,,70.59,competed,,3.75,7.5,10x,7.5,52.5,57.5,58.75,58.75,75,80,85,85,115,122.5,130,130
M,66,Ethan,Williams,,GB,,59.01,competed,,2.5x,2.5,5,5,32.5,42.5,45,45,50,62.5x,65,65,90,112.5,115,115
M,66,Leon,Zhubi,,GB,,97.5,competed,,27.5,35,37.5x,35,70,80,85,85,100,115,120,120,130,150x,155,155
M,66,,Cino,,GB,,23.65,disqualified,Bombed the dips and squat,15,20,25x,20,62.5,70,75,75,92.5x,105x,110x,,150x,150x,150x,
M,66,Divyesh,Patel,,IN,,74.76,competed,,10x,11.25,13.75,13.75,50,55,57.5,57.5,82.5,90x,95,95,132.5,140,150x,140
M,73,Yousef,Alterkait,,KW,,79.84,competed,,15,20,25,25,50,60,70,70,95,105,110x,105,137.5,150,160x,150
M,73,Jay,Fletcher,,GB,,60.45,competed,,0,5,10,10,40,50,55,55,60,70,75,75,105,117.5,125,125
M,73,Sean,Mccord,,GB,,78.83,competed,,15,20,25,25,55,62.5x,65,65,90,97.5,100,100,150,160,162.5x,160
M,73,Michael,Portsmouth,,GB,,68.43,competed,,5,10,15x,10,60,70x,70x,60,80,90,100x,90,135,140,145x,140
M,73,Lucas,Rosemin,,GB,,85.56,competed,,20,25,27.5,27.5,60,70,75,75,100,107.5,110,110,150,160,165,165
M,73,Aakash,Singh,,IN,,86.8,competed,,15,18.75x,18.75,18.75,55,60,62.5,62.5,100,107.5,110x,107.5,200,210x,210x,200
M,73,Jesus,Toscano,,ES,,107.87,competed,,30x,32.5,35,35,75,80,82.5,82.5,130,135,140,140,210,220,225,225
M,73,Devano,Zaandam,,NL,,0,no_show,,,,,,,,,,,,,,,,,
M,80,Shakil,Ahmed,,GB,,101.54,competed,,27.5,32.5,37.5x,32.5,80,90,100x,90,135,145,150x,145,205,220,222.5,222.5
M,80,James,Graham,,GB,,83.53,competed,,15,20,25,25,65,70,75x,70,95,105,115,115,170,185,200x,185
M,80,Martin,Hines,,GB,,71.49,competed,,12.5,17.5,20,20,52.5,60,63.75,63.75,90,100,101.25x,100,145,160x,160,160
M,80,Donan,Ibrahim Claret,,DZ,,88.84,competed,,25,30,32.5,32.5,65,70,73.75,73.75,105,115,120,120,160,170,175,175
M,80,Wasim,Patel,,GB,,66.51,competed,,1.25,2.5,5x,2.5,45,57.5,62.5,62.5,72.5,85,92.5,92.5,140,150,160,160
M,87,Kwame,Hanson,,GB,,93.55,competed,,20,25,27.5,27.5,65,75,77.5x,75,125,137.5,145x,137.5,220,230,240x,230
M,87,Jan,Knoest,,NL,,102.18,competed,,27.5,30x,30,30,85,91.25,93.75,93.75,120,130,140,140,240,250,252.5,252.5
M,87,Sandor,Siddiqi,,GB,,98.03,competed,,30,35,37.5x,35,80,85,87.5,87.5,125,130,135x,130,240,250x,265x,240
M,87,Timothy,Smart Omoruyi,,GB,,87.57,competed,,10,15,20,20,65,72.5,77.5,77.5,120,130,137.5,137.5,180x,180,200,200
M,87,Patryk,Zyrek,,GB,,68.73,disqualified,Bombed the muscle-up,5x,10x,10x,,55,60,72.5x,60,105,110,115,115,150x,160,170x,160
