Sex,WeightClassKg,FirstName,LastName,Disambiguation,Country,BodyweightKg,Ris,Status,StatusReason,MuscleUp1Kg,MuscleUp2Kg,MuscleUp3Kg,BestMuscleUpKg,PullUp1Kg,PullUp2Kg,PullUp3Kg,BestPullUpKg,Dips1Kg,Dips2Kg,Dips3Kg,BestDipsKg,Squat1Kg,Squat2Kg,Squat3Kg,BestSquatKg
F,63,Hanna,Hoogen,,DE,,58.81,competed,,0,1.25x,1.25x,0,22.5,25,27.5x,25,22.5,25,27.5x,25,80,85,90,90
F,63,Shannon,Nanninga,,NL,,71.96,competed,,0,2.5,5,5,17.5,20,22.5,22.5,30,35,40,40,95,100,105x,100
F,63,Janneke,Roeterink,,NL,,88.73,competed,,0,3.75,5x,3.75,22.5,27.5,30x,27.5,45,50,55,55,115,120,125,125
F,70,Serena,Fernandez Ilona,,BE,,59.72,disqualified,Bombed the muscle-up,0x,0x,0x,,7.5x,10,11.25x,10,15,20,21.25,21.25,100,107.5,112.5,112.5
F,70,Lynn,Narings,,NL,,113.66,competed,,7.5,10,12.5,12.5,22.5,27.5,31.25,31.25,62.5,65,70x,65,147.5,157.5,165,165
F,70,Inori,Serre,,NL,,80.04,competed,,0,1.25x,1.25x,0,30,32.5,37.5x,32.5,45,50,55x,50,105,110,115x,110
F,70,Myrthe,van der Haijden,,NL,,92.77,competed,,2.5,6.25,10x,6.25,27.5x,31.25,33.75,33.75,47.5,52.5,57.5,57.5,117.5,125x,125,125
F,70+,Lian,Brands,,NL,,81.37,competed,,1.25,5x,5x,1.25,22.5,27.5,30x,27.5,42.5x,47.5,50x,47.5,115x,115,120,120
F,70+,,Lobofit,,BE,,74.46,disqualified,Bombed the muscle-up,0x,0x,0x,,7.5,12.5,16.25x,12.5,10x,15x,17.5,17.5,140,150,160.5x,150
F,70+,Claudia,van Osch,,NL,,102.49,competed,,10,12.5,15,15,47.5,50,52.5,52.5,50,55x,60x,50,120,127.5,130,130
