Sex,WeightClassKg,FirstName,LastName,Disambiguation,Country,BodyweightKg,Ris,Status,StatusReason,MuscleUp1Kg,MuscleUp2Kg,MuscleUp3Kg,BestMuscleUpKg,PullUp1Kg,PullUp2Kg,PullUp3Kg,BestPullUpKg,Dips1Kg,Dips2Kg,Dips3Kg,BestDipsKg,Squat1Kg,Squat2Kg,Squat3Kg,BestSquatKg
M,66,Patrick,Ceder,,NL,,69.15,competed,,7.5,12.5x,12.5x,7.5,50,56.25x,60,60,50,62.5,77.5,77.5,120,135x,145,145
M,66,Kevin,De Korver,,NL,,83.73,competed,,12.5x,12.5,17.5,17.5,65,70,75x,70,95x,100,102.5x,100,150x,155,157.5,157.5
M,66,Victor,Gonzalez,,VE,,71.25,competed,,5,10x,10,10,47.5x,47.5,55,55,75x,75x,75,75,140,147.5,152.5,152.5
M,66,Andreas,Gregoriades,,CY,,68.29,competed,,12.5,15,17.5x,15,57.5,63.75x,63.75x,57.5,75,85x,85,85,122.5,130,132.5x,130
M,66,Roy,Hamelers,,NL,,82.72,competed,,10,15,18.75x,15,50,57.5,60,60,90,97.5,102.5,102.5,145,152.5,160,160
M,66,Ryan,Ronomoeljo,,NL,,88.7,competed,,10,15,18.75x,15,52.5,58.75,62.5,62.5,110,117.5,122.5,122.5,150,160,172.5,172.5
M,66,Siebe,Van Dorsselaer,,BE,,83.9,competed,,12.5,17.5,21.25,21.25,52.5,58.75,62.5,62.5,85,92.5,100,100,145,155,165,165
M,66,Aaron,Willaert,,BE,,68.39,competed,,12.5,17.5x,20,20,55,70,75,75,65,75,76.25x,75,115,117.5x,117.5x,115
M,73,Cristian,Bodeanu,,NL,,58.6,disqualified,Bombed the muscle-up,10x,15x,15x,,55,60,65x,60,85,90,95x,90,120x,120x,120,120
M,73,Lars,Engel,,NL,,100.37,competed,,17.5,23.75,27.5,27.5,75,85,90,90,105,115,125x,115,205,215,221.5,221.5
M,73,Damian,Farzkenari,,NL,,53.88,competed,,0,5x,5x,0,45,55,57.5x,55,72.5,77.5,82.5,82.5,90,105x,105,105
M,73,,Jer,,NL,,62.23,competed,,0,5,10x,5,40,43.75,45,45,70,80,85x,80,145,150,155,155
M,73,Daan,Kemper,,NL,,66.24,competed,,0x,0,5x,0,42.5,47.5x,47.5x,42.5,60,70,82.5,82.5,170x,175,185x,175
M,73,Yasha,Kul,,NL,,70.42,competed,,15,18.75,23.75,23.75,45,55,62.5,62.5,80x,90,100x,90,125,137.5,150x,137.5
M,73,Thomas,Leenders,,NL,,75.61,competed,,0,6.25,10,10,45,50,51.25x,50,80x,87.5,95,95,180,190,200x,190
M,73,Julian,Linssen,,NL,,61.02,competed,,7.5,12.5x,15,15,35,40,46.25x,40,55,65,75x,65,140,155,170x,155
M,73,Bart,Lucas Steenhorst,,NL,,64.41,competed,,2.5,8.75,12.5,12.5,40,47.5,52.5x,47.5,65,75,80,80,142.5,155,160x,155
M,73,Stan,Pauli,,NL,,60.32,competed,,0,2.5x,2.5x,0,38.75,42.5,47.5,47.5,80,90x,90x,80,130,140x,145,145
M,73,Jack,Rees,,NL,,82.08,competed,,20,22.5,25x,22.5,72.5x,77.5,80x,77.5,95,102.5x,102.5x,95,165,172.5,180,180
M,73,Frank,Sjardijn,,NL,,62.04,competed,,0,5x,5,5,35,41.25,45,45,75,80,87.5x,80,130,140,145,145
M,73,Jurvin,Valdez,,NL,,102.67,competed,,26.25,31.5,36,36,72.5,82,85.25x,82,115,123,133.5,133.5,197.5,210,221,221
M,73,Niklas,Wirthenstätter,,AT,,75.45,competed,,6.25,11.25,15x,11.25,45,52.5,60x,52.5,85,92.5,100x,92.5,175,182.5,190x,182.5
M,73,Devano,Zaandam,,NL,,90.67,competed,,20,25,30,30,67.5,71.25,76.25,76.25,105,113.75,120,120,160,177.5,190,190
M,73,Hakkı,Çakır,,TR,,73.51,competed,,8.75,11.25,16.25,16.25,45,55,56.25x,55,90,97.5,105,105,140,152.5,157.5,157.5
M,80,Dwayne,Angela,,AW,,64.16,competed,,0,3.75,7.5,7.5,45,52.5,56.25,56.25,77.5,87.5,93.75x,87.5,150,160,170x,160
M,80,Richard,Arends,,NL,,57.99,competed,,0,5x,5,5,47.5,52.5,60,60,75,82.5x,82.5x,75,135,140,145,145
M,80,Malachy,Bayston,,IE,,81.32,competed,,20,27.5,32.5,32.5,70x,80,87.5,87.5,90,105,115x,105,150,162.5,167.5,167.5
M,80,Francois,Conreur,,BE,,94.67,competed,,30,35,36.25,36.25,80,87.5,93.75x,87.5,145,152.5x,152.5x,145,200,215x,215x,200
M,80,Pascal,Klinkowski,,DE,,98.07,competed,,22.5,27.5,31.25,31.25,75,82.5,87.5x,82.5,110,117.5,125x,117.5,225,237.5,250,250
M,80,Patrick,Kut,,NL,,67.31,competed,,12.5x,12.5,22.5,22.5,50,60,70,70,70,80,90,90,110,137.5x,137.5,137.5
M,80,Stan,Mak,,NL,,74.78,competed,,2.5,5,10,10,45,52.5,60,60,105x,115,125x,115,165,175,182.5,182.5
M,80,Mats,Schotanus,,NL,,38.53,disqualified,Bombed the squat,0,5x,5,5,55,67.5,75,75,90,100,112.5,112.5,155x,162.5x,162.5x,
M,80,Jason,Seur,,NL,,47.36,disqualified,Bombed the squat,16.25,22.5,26.25x,22.5,67.5,77.5,87.5,87.5,107.5,120,127.5x,120,185x,197.5x,210x,
M,80,Gideon,Sinaij,,NL,,64.66,disqualified,Bombed the pull-up,17.5,20,22.5x,20,62.5x,62.5x,62.5x,,95,102.5,110,110,150,162.5,175,175
M,80,Detmer,Struiksma,,NL,,38.91,competed,,0x,0,2.5,2.5,30,36.25,42.5,42.5,27.5,35x,35,35,100,105,112.5x,105
M,80,Jan,Ten Bosch,,NL,,54.4,competed,,0,2.5x,5x,0,35,42.5,50,50,52.5,60,65,65,132.5,142.5x,150,150
M,80,Joris,Verstappen,,NL,,83.47,competed,,25,30x,30x,25,75,80,82.5,82.5,115,122.5,125,125,180,187.5x,197.5x,180
M,80,Daan,Wagemakers,,NL,,66.71,competed,,5,8.75,11.25,11.25,46.25,52.5,57.5,57.5,77.5,85,92.5,92.5,155,165,170x,165
M,80,Daniël,Wassenaar,,NL,,107.1,competed,,27.5,33.75,34,34,95.25,100.25,101.5x,100.25,155,163,170x,163,210,220.5,225.5,225.5
M,80,Tygo,van Ek,,NL,,64.41,competed,,10,15,20,20,50,55,60,60,67.5,75,80,80,135,145,152.5,152.5
M,80,Caspar,van Hout,,NL,,58.76,competed,,0x,0,2.5,2.5,40,47.5,55,55,70,80,85x,80,135,145,155,155
M,80,Oguzhan,Öksüztepe,,NL,,64.22,competed,,10x,10,15x,10,50,57.5x,57.5x,50,72.5x,75,80,80,165,175,180,180
M,87,Eelco,Adams,,NL,,52.5,competed,,2.5x,2.5x,2.5,2.5,45,52.5,60x,52.5,75,82.5,91.25x,82.5,125,135,145x,135
M,87,Oscar,Adams,,NL,,56.73,competed,,2.5,5,10,10,50,56.25,60,60,70,77.5,80,80,135,145,155x,145
M,87,Saman,Ahmad,,NL,,73.6,competed,,7.5,12.5x,12.5,12.5,60,67.5x,70,70,95,105,110,110,170,180,190,190
M,87,Joeri,Broers,,NL,,54.25,competed,,0x,0x,0,0,30,40,47.5x,40,65,70,75x,70,165x,165,170,170
M,87,Sam,Brouwer,,NL,,74.81,competed,,15,20,25,25,65,70,72.5x,70,105,112.5,120x,112.5,155,162.5,170,170
M,87,Collin,Cuenen,,NL,,64.7,competed,,15x,20x,25,25,70,80,85,85,65x,75,85x,75,130,140,150,150
M,87,Micha,Jansen,,NL,,86.83,competed,,17.5,21.25,23.75x,21.25,60,67.5,72.5x,67.5,135,145,160.25x,145,190,202.5,217.5,217.5
