Sex,WeightClassKg,FirstName,LastName,Disambiguation,Country,BodyweightKg,Ris,Status,StatusReason,MuscleUp1Kg,MuscleUp2Kg,MuscleUp3Kg,BestMuscleUpKg,PullUp1Kg,PullUp2Kg,PullUp3Kg,BestPullUpKg,Dips1Kg,Dips2Kg,Dips3Kg,BestDipsKg,Squat1Kg,Squat2Kg,Squat3Kg,BestSquatKg
F,57,Yasmin,Nassl,,DE,53.7,,competed,,2.5,5,6.25x,5,23.75,26.25,27.5x,26.25,40,42.5x,42.5x,40,80,87.5,90,90
F,57,Sarah,Pietrzik,,DE,55.4,,competed,,0,1.25,2.5,2.5,12.5,17.5,20x,17.5,17.5,22.5,27.5x,22.5,70,77.5,85x,77.5
F,57,Miriam,Scheld,,DE,49.3,,competed,,1.25,5,6.25,6.25,17.5,22.5x,22.5x,17.5,27.5,32.5,35,35,85,92.5,97.5,97.5
F,57,Haruna,Wackernagel,,DE,53.3,,competed,,0,2.5,5x,2.5,25,30,32.5,32.5,35,40,45x,40,95,102.5,105x,102.5
F,64,Nina,Butzek,,DE,61,,competed,,0,2.5x,2.5,2.5,17.5,22.5,23.75x,22.5,25,30x,,25,82.5,87.5,92.5,92.5
F,64,Nadine,Schulz,,DE,63.6,,competed,,12.5,15,17.5x,15,25,30,32.5x,30,45,50x,50x,45,120,125,127.5x,125
F,64+,Sarah,Anyamele,,DE,69.9,,competed,,10,15,20,20,30,35,40,40,35,42.5,47.5x,42.5,130x,140,145,145
F,64+,Annalena,Meier,,DE,76.8,,competed,,0,2.5x,2.5,2.5,20,25,26.25x,25,27.5,32.5,36.25x,32.5,110,115,120,120
F,64+,Friederike,Paulsen,,DE,65.1,,competed,,0,1.25,2.5,2.5,15,17.5,18.75,18.75,22.5,25,27.5x,25,95,100,102.5x,100
F,64+,Annika,Sander,,DE,80.5,,competed,,0,,,0,12.5,15,20x,15,20,25,27.5x,25,107.5x,115,122.5x,115
F,64+,Delia,Schweizer,,DE,83.1,,competed,,10,12.5,15x,12.5,30,35,36.25,36.25,35,40,42.5x,40,132.5,137.5,140,140
