Sex,WeightClassKg,FirstName,LastName,Disambiguation,Country,BodyweightKg,Ris,Status,StatusReason,MuscleUp1Kg,MuscleUp2Kg,MuscleUp3Kg,BestMuscleUpKg,PullUp1Kg,PullUp2Kg,PullUp3Kg,BestPullUpKg,Dips1Kg,Dips2Kg,Dips3Kg,BestDipsKg,Squat1Kg,Squat2Kg,Squat3Kg,BestSquatKg
M,66,Shaheed,Bryant,,US,58.9,,competed,,,,,,60,70,76.25,76.25,95,105,111.25,111.25,,,,
M,66,Lachlan,Ho,,US,61.3,,competed,,,,,,65,70,75,75,105x,110,117.5,117.5,,,,
M,66,Spencer,Lane,,US,65.2,,disqualified,,,,,,52.5,60x,60,60,65x,65x,65x,,,,,
M,66,Paul,Yin,,US,63.4,,competed,,,,,,60,77.5,80x,77.5,50,62.5,67.5,67.5,,,,
M,73,Carlos,Espejo,,US,79.1,,disqualified,,,,,,60,70,80x,70,120,130,136.25,136.25,,,,
M,73,Jacob,Oster,,US,71.6,,competed,,,,,,42.5,47.5,51.25,51.25,75,82.5,90x,82.5,,,,
M,73,Thomas,Rodriguez,,US,68.3,,competed,,,,,,41.25,47.5x,47.5x,41.25,43.75,50,65,65,,,,
M,80,Mark,Magallon,,US,76.5,,competed,,,,,,47.5,52.5,55,55,75,78.75,82.5x,78.75,,,,
M,80,Dontaze,Osborne,,US,79.7,,competed,,,,,,45,50x,50,50,77.5,81.25,91.25x,81.25,,,,
M,80,Nick,Widmann,,US,74.2,,competed,,,,,,52.5x,57.75,65,65,61.25,70,80x,70,,,,
M,80,Everett,Yang,,US,80.2,,disqualified,,,,,,60x,70x,70x,,70,80,95,95,,,,
M,87,Ayden,Baskerville,,US,80.5,,competed,,,,,,50,60,75x,60,70,90x,92.5,92.5,,,,
M,87,,Daniel,,US,84.5,,competed,,,,,,20,27.5,28.75,28.75,40x,40,61.25x,40,,,,
M,87,Corey,Harris Jr,,US,84.7,,competed,,,,,,37.5,72.5,45x,72.5,77.5,87.5,93.75x,87.5,,,,
M,87,Julian,Hebert,,US,81.2,,competed,,,,,,40,50,60x,50,50,51.25,70x,51.25,,,,
M,87,Corey,Morrison,,US,85.8,,competed,,,,,,70,75,80,80,100,115,125x,115,,,,
M,87,Jonathan Israel,Rodriguez,,US,80.5,,competed,,,,,,20,25,30,30,40,55x,55,55,,,,
M,87,Thomas,Spigner IV,,US,86.7,,competed,,,,,,46.25,55,63.75,63.75,52.5,70,80x,70,,,,
M,87,Jesus,Tejada,,US,91.7,,disqualified,,,,,,55x,55,60x,55,93.75,100,105x,100,,,,
M,94,Carter,Knight,,US,92.2,,competed,,,,,,43.75,50,55,55,87.5,93.75,100x,93.75,,,,
M,94,Dion,Lynch,,US,91.2,,competed,,,,,,72.5,80,88.75,88.75,105,111.25,118.75,118.75,,,,
M,94,Maurice,Marino,,US,88.2,,competed,,,,,,60,70,77.5,77.5,122.5,126.25x,126.25x,122.5,,,,
M,94,Caleb,Martindale,,US,92.8,,competed,,,,,,40,45,50,50,105,115,125,125,,,,
M,94,Jason,Motlagh,,US,92.3,,competed,,,,,,70x,70,80x,70,105x,110,120x,110,,,,
M,101,Anu,Stewart,,US,100.2,,competed,,,,,,65,70,75x,70,115,125,135,135,,,,
M,101+,Samuel,Johnson,,US,110.4,,competed,,,,,,40,47.5x,61.25x,40,81.25,91.25,102.5x,91.25,,,,
F,63,Danika,Meldrum,,US,61.7,,competed,,,,,,17.5,22.5x,25x,17.5,10,15,22.5,22.5,,,,
F,70,Emily,Gorbaty,,US,68.9,,competed,,,,,,20x,20,27.5,27.5,35,40,45,45,,,,
