Sex,WeightClassKg,FirstName,LastName,Disambiguation,Country,BodyweightKg,Ris,Status,StatusReason,MuscleUp1Kg,MuscleUp2Kg,MuscleUp3Kg,BestMuscleUpKg,PullUp1Kg,PullUp2Kg,PullUp3Kg,BestPullUpKg,Dips1Kg,Dips2Kg,Dips3Kg,BestDipsKg,Squat1Kg,Squat2Kg,Squat3Kg,BestSquatKg
M,101+,Francesco,De Simone,,IT,,94.83,competed,,17.5,22.5,26.25,26.25,67.5x,67.5,73.75x,67.5,130,137.5,145,145,255,265x,265,265
M,101+,Rok,Didaković,,HR,,93.68,competed,,0,6.25,15x,6.25,60x,60,77.5x,60,145x,145,150x,145,290,302.5x,310.5x,290
M,101+,Daniele,Mariani,,IT,,95.14,competed,,15,20,25x,20,70,75,80,80,130x,130,140,140,255x,260,265,265
M,101+,Davide,Molinaro,,CZ,,70.94,competed,,12.5,17.5x,20x,12.5,62.5,67.5x,67.5,67.5,95,100x,100x,95,200x,200,225x,200
M,101+,Jakub,Racewicz,,PL,,91.9,competed,,10,15,17.5,17.5,80,90x,91.25,91.25,120x,130,137.5x,130,220,237.5,250,250
M,101+,Moritz,Sievers,,DE,,77.55,competed,,10,15,20,20,62.5,70,75,75,115x,115x,115,115,185,200,210x,200
M,101+,Tonio,Zeidler,,DE,,108.25,competed,,15,20x,25x,15,80,90,95x,90,175,187.5,200.5x,187.5,265,285x,285,285
F,52,Ludivine,Compain,,FR,,120.42,competed,,13.75x,13.75,17.5,17.5,31.25,36.25x,36.25,36.25,56.25,62.5x,62.5,62.5,135,140x,140.5x,135
F,52,Lindsay,Depaepe,,BE,,82.83,competed,,1.25,2.5x,2.5x,1.25,28.75,32.5,36.25x,32.5,30,35,40,40,102.5,110x,110x,102.5
F,52,Katrena Goh,Jia Min,,SG,,111.59,competed,,7.5x,7.5,12.5,12.5,32.5,40,44.5,44.5,60,65,70,70,105,110x,110x,105
F,52,Anaïs,Lozano,,ES,,115.76,competed,,12.5,15x,16.25x,12.5,28.75,32.5,35x,32.5,60x,60,63.75x,60,140x,140,146.5x,140
F,52,Aurora,Riccardi,,IT,,110.05,competed,,10x,12.5,15.5x,12.5,30,33.75,35x,33.75,55x,55,61.25,61.25,125x,125x,125,125
F,52,Clara,Torriani,,FR,,104.4,competed,,5,10,12.5x,10,27.5x,30,35,35,47.5x,50,55,55,105,112.5,115x,112.5
F,52,selly,ortis,,IT,,105.56,competed,,2.5,5x,5,5,28.75,31.25,32.5,32.5,46.25,50x,50,50,125,130,130x,130
F,57,Allison,Bassa,,CL,,109.51,competed,,15,17.5,20x,17.5,35,40,42.5x,40,62.5,67.5x,67.5x,62.5,120,130,140x,130
F,57,Julie,Brion,,FR,,123.92,competed,,5,8.75,11.25x,8.75,30,35,37.5,37.5,67.5x,67.5,75,75,150,160,169.5x,160
F,57,Nadine,Hettinga,,NL,,127.43,competed,,17.5,22.5x,22.5,22.5,45,51.25,55,55,75x,81.25,83.75x,81.25,122.5,130,132.5,132.5
F,57,Martha,Lubczynskyj,,GB,,127.69,competed,,26.25,30,31.5,31.5,55,60,62.75,62.75,65,71.25,75x,71.25,117.5,125,130x,125
F,57,Julia,Längerer,,DE,,115.51,competed,,12.5,16.25,18.75x,16.25,40,45,47.5,47.5,55,60,62.5x,60,127.5,135,137.5x,135
F,57,lylia,ammour,,FR,,0,no_show,,,,,,,,,,,,,,,,,
F,63,Frida,Austigard Petersen,,NO,,115.81,competed,,7.5,11.25,13.75,13.75,26.25,30,32.5,32.5,56.25,63.75,65x,63.75,157.5x,160,166,166
F,63,Faye,Butler,,GB,,122.34,competed,,10,13.75,16.25,16.25,38.75x,43.75,46.25,46.25,75,81.25,84,84,135,140,147.5x,140
F,63,Giorgia,Galasi,,IT,,113.08,competed,,10x,10,15,15,42.5x,45,50,50,65x,65,70,70,130,135x,140x,130
F,63,Laura,García Bitrian,,ES,,116.08,competed,,15,17.5,20,20,37.5,42.5,45,45,70,75,77.5x,75,135,142.5x,147.5x,135
F,63,Mar,Martinez,,ES,,107.72,competed,,16.25x,16.25,18.75,18.75,37.5,41.25,45x,41.25,61.25,65x,65x,61.25,125,130,135,135
F,63,Meike,Pohl,,DE,,115.52,competed,,10x,10x,10,10,30,36.25,38.75x,36.25,62.5,70,75x,70,140,150x,155,155
F,63,Gianna,Webbe,,GB,,120.2,competed,,7.5,12.5,16.25,16.25,45,50,55,55,72.5,78.75,82.5,82.5,115,130,140x,130
F,70,Elly,Ball,,GB,,89.33,competed,,2.5,5,7.5,7.5,25,30,32.5,32.5,35,40,41.25,41.25,115,125,132.5,132.5
F,70,Myriam,Chebira,,FR,,115.81,disqualified,Bombed the muscle-up,7.5x,7.5x,7.5x,,40,43.75,46.25,46.25,57.5x,70,73.75x,70,152.5,162.5,166x,162.5
F,70,Christina,Fröhlich,,DE,,121.95,competed,,17.5x,20x,20,20,45,53.75,56.25,56.25,67.5,75x,75,75,135x,142.5,150x,142.5
F,70,Danae,Morgan,,US,,117.66,competed,,13.75,20x,20x,13.75,50,57.25,60x,57.25,62.5,70,75,75,137.5x,137.5,145x,137.5
F,70,Lynn,Narings,,NL,,122.45,competed,,16.25,20,23.25,23.25,35,40,42.5,42.5,75.5x,75.5,80.25x,75.5,145,152.5,160x,152.5
F,70,Nadine,Schulz,,DE,,115.91,competed,,17.5,21.25,23.25x,21.25,33.75,37.5,40x,37.5,70,77.5,80.5,80.5,132.5,140,145x,140
F,70,Florence,Wong,,FR,,121.5,competed,,7.5,10,12.5,12.5,45,51.25,55,55,65x,70,75x,70,135,145,155,155
F,70+,Sarah,Anyamele,,DE,,139.71,competed,,20,25,27.5,27.5,40,45,50x,45,77.5x,85,95x,85,170,180x,180,180
F,70+,Gesa,Bimmermann,,DE,,105.01,competed,,5,7.5x,10,10,27.5,31.25,35x,31.25,55x,60,67.5,67.5,130,137.5,145,145
F,70+,Judith,Kleinhansl,,AT,,97.33,competed,,7.5,12.5,15,15,30,37.5x,37.5,37.5,52.5,60x,60x,52.5,127.5x,130x,130,130
F,70+,Katerina,Najmanova,,CZ,,99.37,competed,,5,10,12.5,12.5,35x,35,41.25x,35,65x,65,70x,65,127.5x,127.5x,127.5,127.5
F,70+,Elena,Paradiso,,IT,,121.16,disqualified,Bombed the muscle-up,1.25x,2.5x,2.5x,,35,40,45x,40,65,70,72.5,72.5,165,180,185x,180
F,70+,Claudia,van Osch,,NL,,0,no_show,,,,,,,,,,,,,,,,,
