Sex,WeightClassKg,FirstName,LastName,Disambiguation,Country,BodyweightKg,Ris,Status,StatusReason,MuscleUp1Kg,MuscleUp2Kg,MuscleUp3Kg,BestMuscleUpKg,PullUp1Kg,PullUp2Kg,PullUp3Kg,BestPullUpKg,Dips1Kg,Dips2Kg,Dips3Kg,BestDipsKg,Squat1Kg,Squat2Kg,Squat3Kg,BestSquatKg
M,66,Corentin,Alban,,FR,65.5,,competed,,,,,23.5,,,,60,,,,100,,,,145
M,66,Quentin,Caretti,,FR,64.7,,competed,,,,,16.25,,,,60,,,,45,,,,135
M,66,Menouer,Debbouza,,FR,64.6,,competed,,,,,20,,,,65,,,,92.5,,,,150
M,66,Victor,Gervasoni,,FR,63.6,,competed,,,,,10,,,,70,,,,90,,,,160
M,66,Rayan,Guerroumi,,FR,63,,competed,,,,,25,,,,80,,,,95,,,,140
M,66,Noa,Lachal,,FR,65.1,,competed,,,,,20,,,,57.5,,,,113.75,,,,150
M,66,Louaï,Lander,,FR,63,,competed,,,,,10,,,,45,,,,85,,,,122.5
M,66,Thomas,Nicolas,,FR,65,,competed,,,,,25,,,,70,,,,82.5,,,,122.5
M,66,Romain,Sanguinetti,,FR,65.2,,competed,,,,,5,,,,45,,,,90,,,,160
M,66,Xuan,Tran,,FR,62.4,,competed,,,,,15,,,,50,,,,95,,,,177.5
M,73,Mathias,Barret,,FR,71.3,,competed,,1.25x,5,7.5,7.5,33.75,43.75x,50x,33.75,63.75,73.75,80x,73.75,132.5,145,157.5,157.5
M,73,Mohamed,Benlaya,,FR,71.2,,competed,,5x,5,10,10,42.5,50,56.25,56.25,67.5,80,87.5,87.5,162.5,175,182.5,182.5
M,73,Damien,Bonnet,,FR,72.7,,competed,,15,17.5x,20,20,50,55,60,60,105,112.5,120x,112.5,182.5,190,200,200
M,73,Thomas,Bouillet,,FR,72.1,,competed,,17.5,22.5,25x,22.5,57.5,65,67.5,67.5,100,110,120x,110,160,175,185x,175
M,73,Yohann,Capdeville,,FR,72.1,,competed,,27.5,32.5x,32.5,32.5,75,82.5,85,85,135,142.5,150x,142.5,202.5,212.5,220,220
M,73,Thavisay,Chanthaboun,,FR,72.4,,competed,,20,23.75,25x,23.75,70,75,76.25,76.25,120,130,135x,130,210,220,230x,220
M,73,Thibault,Courleux,,FR,71.5,,competed,,17.5,20,23.75x,20,62.5,67.5,72.5,72.5,105,115,125,125,185,195x,195,195
M,73,Maxime,Gasperin,,FR,72.4,,competed,,22.5,27.5,30,30,65,72.5,76.25,76.25,110,120,125x,120,165,170,175,175
M,73,Antoine,Hebrar,,FR,72.3,,competed,,13.75,16.25x,17.5,17.5,57.5,62.5,65,65,90,97.5,100,100,175,185,192.5,192.5
M,73,Enzo,Ingrassia,,FR,72.7,,competed,,20,25,30,30,55,60,65,65,115,125,127.5,127.5,215,222,232.5,232.5
M,73,Arthur,Jongen,,FR,72.6,,competed,,22.5,26.25,28.75x,26.25,65,71,75x,71,100,112.5,116.25x,112.5,175,180,190x,180
M,73,Ali,Lessig,,FR,72.5,,competed,,27.5,30x,30x,27.5,80,85,90,90,107.5,115,117.5,117.5,200,205,207.5x,205
M,73,Axel,Marhuenda,,FR,71.1,,competed,,25,30x,30x,25,67.5,72.5x,73.75,73.75,100,107.5,110,110,180,192.5,202.5,202.5
M,73,Guillaume,Moulliere,,FR,72.8,,competed,,12.5,16.25x,16.25,16.25,52.5,60,65,65,102.5,110,115,115,175,183.75,190x,183.75
M,73,Cédric,Percheminier,,FR,72.9,,competed,,20,25,30,30,55,61.25,65x,61.25,120,127.5,131.25,131.25,215,220x,222.5x,215
M,73,Nathan,Potier,,FR,72.6,,competed,,16.25,20,23.75x,20,66.25,71.25,73.75x,71.25,95,102.5,106.25,106.25,185,200,205,205
M,80,Nassim,Akeb,,FR,76.2,,disqualified,,25,30,31.25x,30,57.5,65,71.25,71.25,82.5,92.5x,92.5x,82.5,197.5,207.5,217.5x,207.5
M,80,Alexis,Bonnaud,,FR,76.5,,competed,,3.75,5,10,10,37.5,45,55x,45,52.5,65,75,75,130,150,162.5,162.5
M,80,Rémy,Cardy,,FR,77.9,,competed,,12.5,16.25,20x,16.25,62.5,72.5,80,80,102.5,112.5,116.25,116.25,145,160,170,170
M,80,Morgan,Contrucci,,FR,77.6,,competed,,7.5,15,20x,15,52.5,60x,65,65,75,90,100x,90,150,167.5x,180x,150
M,80,Gregory,Coste,,FR,78.4,,competed,,15,20x,20,20,52.5,57.5,62.5x,57.5,95x,102.5,110,110,205,215,230,230
M,80,Thibault,Dausque,,FR,79.9,,competed,,20,25,28.5x,25,65,71.25,75,75,95,100x,102.5x,95,155,,,155
M,80,François,Delaveau,,FR,76.2,,competed,,5,10x,10x,5,50,55x,56.25,56.25,82.5,86.25,90x,86.25,162.5,172.5x,180x,162.5
M,80,Richard,Fanfano,,FR,75.6,,competed,,16.25x,21.25,25,25,57.5,66.25,72.5x,66.25,112.5,115,117.5x,115,155,167.5,170,170
M,80,Anaël,Galopin,,FR,79.2,,competed,,10,10,15,15,50,60x,67.5,67.5,85,95,100x,95,187.5,197.5,200x,197.5
M,80,Loyan,Landes,,FR,76.1,,competed,,12.5,15x,15x,12.5,50,55x,57.5x,50,70,75,82.5,82.5,100,110,120,120
M,80,Noé,Massip,,FR,78.6,,competed,,15,17.5,20x,17.5,55,60x,60,60,107.5,112.5,117.5,117.5,190,197.5,205x,197.5
M,80,Hugo,Meunier,,FR,74.6,,competed,,5,8.75,10,10,42.5,50,53.75,53.75,75,82.5,90x,82.5,135,147.5,160,160
M,80,Gaëtan,Orru,,FR,74.9,,disqualified,,20,25,27.5x,25,62.5,68.25,70x,68.25,92.5x,100,103.75,103.75,177.5,187.5,200x,187.5
M,80,Ilyes,Pelletier,,FR,75.5,,competed,,15,17.5,20,20,50,55,60x,55,95,103.75,107.5,107.5,165,175,185,185
M,80,Alexandre,Thenoz,,FR,78.2,,competed,,17.5,20,22.5,22.5,65,71.25,76.25,76.25,87.5,96.25,102.5,102.5,160,172.5,182.5x,172.5
M,87,Martin,Boutry,,FR,82.7,,competed,,8.75,12.5,16.25,16.25,57.5,62.5,65x,62.5,90,100,107.5,107.5,135,147.5,160,160
M,87,Malo,Camus,,FR,86.4,,competed,,16.25,20,25x,20,65,73.25,77.5,77.5,102.5,112.5,121.25,121.25,200,212.5,217.5x,212.5
M,87,Julien,Gautherie,,FR,84.3,,competed,,13.75,17.5,21.25x,17.5,55,62.5,70,70,95,105,110,110,172.5,180,185,185
M,87,Yann,Goimard,,FR,81.1,,competed,,15,20,23.75,23.75,50,57.5,62.5,62.5,102.5x,112.5,120,120,145,157.5,165,165
M,87,Vincent,Granier,,FR,83.5,,competed,,17.5,20,23.75x,20,65,71.25,73.25x,71.25,105,115,120,120,180,190,200,200
M,87,Bilal,Hasniou,,FR,85.2,,competed,,5x,5,10,10,57.5,65,70,70,77.5,87.5,95,95,177.5,185,195,195
