Sex,WeightClassKg,FirstName,LastName,Disambiguation,Country,BodyweightKg,Ris,Status,StatusReason,MuscleUp1Kg,MuscleUp2Kg,MuscleUp3Kg,BestMuscleUpKg,PullUp1Kg,PullUp2Kg,PullUp3Kg,BestPullUpKg,Dips1Kg,Dips2Kg,Dips3Kg,BestDipsKg,Squat1Kg,Squat2Kg,Squat3Kg,BestSquatKg
M,87,Joshua,Fair,,US,86.43,,competed,,,,,,25x,25x,25,25,20,40,60x,40,,,,
M,87,Robert,Schiller,,US,81.85,,competed,,,,,,40,47.5,50x,47.5,60,70,85x,70,,,,
M,94,Joshua Troy,Garcia,,US,90.06,,competed,,,,,,20,40,55,55,40,60,85,85,,,,
M,101+,Patrick,Kern,,US,124.4,,competed,,,,,,27.5,32.5,35x,32.5,57.5,62.5,67.5,67.5,,,,
F,63,Alex,Berger,,US,60.54,,competed,,,,,,18.75,22.5,27.5,27.5,32.5,41.25,47.5x,41.25,,,,
F,70,Grace,Ennis,,US,67.07,,competed,,,,,,5,7.5,8.75x,7.5,5,10,20x,10,,,,
