Sex,WeightClassKg,FirstName,LastName,Disambiguation,Country,BodyweightKg,Ris,Status,StatusReason,MuscleUp1Kg,MuscleUp2Kg,MuscleUp3Kg,BestMuscleUpKg,PullUp1Kg,PullUp2Kg,PullUp3Kg,BestPullUpKg,Dips1Kg,Dips2Kg,Dips3Kg,BestDipsKg,Squat1Kg,Squat2Kg,Squat3Kg,BestSquatKg
M,101,Lorenzo,Bruschi,,IT,,82.69,competed,,5x,5x,5,5,77.5,83.75,90,90,130,140,150x,140,205,215,215x,215
M,101,Juan,Gasón,,ES,,75.75,competed,,5,10,12.5,12.5,57.5,65x,65x,57.5,102.5,107.5x,107.5x,102.5,230,240,240x,240
M,101,Miguel,Tirado Martínez,,ES,,96.93,competed,,40,42.5,45,45,100,110,112.5,112.5,125,135,142.5,142.5,205,215,225,225
M,101,Lorenzo,Tiveron,,IT,,88.55,competed,,17.5,21.25,25,25,75,76.25,90,90,117.5,130,140x,130,215,225,235,235
M,101+,Egidio,Briganti,,SM,,77.51,competed,,2.5x,2.5,6.25,6.25,45,50,55x,50,120,130,135x,130,240x,240x,240,240
M,101+,Alessio,Golovco,,SM,,65.76,competed,,0,1.25x,5x,0,60,65,71.25x,65,85,95,105x,95,185,200,205x,200
M,101+,Daniele,Mariani,,IT,,96.6,competed,,15,18.75x,18.75x,15,70,75,77.5,77.5,125,135,140,140,270,285,300,300
M,101+,Valerio,Naldi,,IT,,92.27,competed,,5,10,15x,10,80,90,95,95,140,150,160,160,220,235,245,245
M,101+,Marc,Nassif,,LB,,106.74,competed,,35,40x,40x,35,90,100,107.5,107.5,160,172.5,177.5x,172.5,250,265x,270,270
F,52,Vittoria,Grazioli,,SM,,88.57,competed,,5,7.5,10x,7.5,26.25,30,32.5x,30,57.5,62.5,65x,62.5,105,110,115x,110
F,52,Maragda,Puigcerver,,ES,,96.25,competed,,17.5,20.5,22.5,22.5,27.5,30,31.25,31.25,45,51.25,53.75x,51.25,120,125x,125x,120
F,52,Silvia,Stella Mazzaraco,,IT,,91.26,competed,,0,3.75x,3.75x,0,22.5,25,27.5x,25,45,50,55x,50,140,145,151x,145
F,57,Nicole,Anania,,IT,,93.44,competed,,10,15,17.5,17.5,27.5,32.5,35x,32.5,47.5,50,52.5,52.5,135,140,145,145
F,57,Francesca,Calcinelli,,IT,,83.58,competed,,7.5,10,11.25,11.25,27.5,32.5,35,35,46.25,51.25x,51.25,51.25,112.5,117.5,122.5,122.5
F,57,Noemi,Cucuzza,,IT,,88.93,competed,,0,3.75,6.25,6.25,37.5,42.5,46.25,46.25,48.75,52.5,55,55,120,125,130x,125
F,57,Alessia,Orioli,,IT,,70.52,competed,,0,1.25x,1.25x,0,30,31.25,32.5x,31.25,37.5,42.5,45x,42.5,95,102.5,107.5,107.5
F,63,Mara,Creola,,IT,,77.31,competed,,0,2.5,5x,2.5,27.5,31.25,35x,31.25,40,47.5,51.25,51.25,120,130,137.5x,130
F,63,Marta,Galletto,,IT,,84.46,competed,,0,2.5,5x,2.5,32.5,36.25x,36.25x,32.5,52.5,57.5,62.5,62.5,132.5,137.5,140x,137.5
F,63,Chiara,Renda,,IT,,87.93,competed,,0,3.75x,3.75,3.75,18.75,23.75,28.75,28.75,50,56.25,60,60,145,152.5,160x,152.5
F,63,Giulia,Scipione,,IT,,85.38,competed,,5x,5,8.75x,5,30x,32.5,35,35,57.5,63.75,67.5x,63.75,127.5,132.5x,132.5,132.5
F,70,Elisa,Bisetti,,IT,,84.64,disqualified,Bombed the muscle-up,0x,0x,0x,,27.5,32.5,35x,32.5,45,50,55,55,140,150,155x,150
F,70,Giorgia,Galasi,,IT,,101.11,competed,,10,15,16.25,16.25,40,45,48.75,48.75,65,70,71.25x,70,135,142.5,147.5,147.5
F,70,Venus,Pellizzaro,,IT,,88.42,competed,,0,1.25x,1.25,1.25,25,30,32.5,32.5,55,60x,60x,55,150,160,165x,160
F,70,Ilaria,Valentini,,SM,,66.89,competed,,0,2.5,5,5,25,30,35,35,32.5,37.5,41.25x,37.5,110,120x,127.5x,110
F,70+,Michela,Bruschi,,IT,,92.72,competed,,2.5,5,10,10,30,35,40x,35,60,65,71.25,71.25,130,137.5,145,145
